Country,Year,Month,Mean_Temperature_C,Mean_Dewpoint_C,Mean_Wind_Speed_m_s,Total_Precipitation_mm,Mean_Solar_Radiation_MJ_m2,Mean_Soil_Moisture_0_7cm,Mean_Soil_Moisture_7_28cm,Mean_Soil_Moisture_28_100cm,Mean_Soil_Temperature_7_28cm_C,Mean_Soil_Temperature_28_100cm_C
Algeria,2001,6,24.725159,10.417297,2.6155725,4.6708738803863525,678.0372047424316,0.120901175,0.17449616,0.19291693,23.992004,21.245178
Algeria,2001,7,27.34607,12.4357605,2.4028974,5.38993526995182,665.0674514770508,0.113979004,0.16335922,0.1843768,26.717468,24.409363
Algeria,2001,8,27.38559,14.317841,2.1775608,11.114527463912964,601.1146965026855,0.12075921,0.1619431,0.17799401,27.516357,26.15866
Algeria,2001,9,22.828339,15.200836,2.126433,48.660045862197876,458.4507179260254,0.17565516,0.17225225,0.1651494,23.850739,24.315704
Algeria,2001,10,21.280518,12.644409,2.0552475,13.737460106611252,385.94446563720703,0.16823487,0.18844269,0.15799297,21.516754,22.408539
Algeria,2001,11,12.007355,7.358917,2.4512458,60.24850130081177,243.1186294555664,0.23774575,0.2263848,0.16951305,13.462189,16.747223
Algeria,2001,12,8.069336,3.897705,2.2253444,33.23373031616211,213.39929389953613,0.25812572,0.2505217,0.18610623,8.507599,11.366669
Algeria,2002,1,8.048004,3.3263855,2.1120672,20.547062814235687,273.75663471221924,0.25691104,0.2612087,0.2001607,7.6084595,9.300995
Algeria,2002,2,10.001678,3.7827148,2.4625587,24.839101552963257,323.2158088684082,0.22305271,0.24029626,0.20632607,9.2508545,9.813599
Algeria,2002,3,12.656067,5.304291,2.7326899,34.566057205200195,458.2562370300293,0.20548752,0.22446468,0.20040801,12.090759,11.576141
Algeria,2002,4,14.642944,6.643738,2.9587085,41.74014687538147,538.747386932373,0.2105752,0.21457581,0.1906925,14.1189575,13.143341
Algeria,2002,5,19.207642,8.477936,2.8022199,29.560601890087128,637.7365684509277,0.16296872,0.1860718,0.17603567,18.587708,16.574951
Algeria,2002,6,25.072693,11.105652,2.5209901,9.013819992542267,649.6858406066895,0.1268875,0.1600944,0.1691883,24.218353,21.214325
Algeria,2002,7,26.081696,14.14386,2.3994381,17.66270673274994,649.2112655639648,0.13489363,0.1626045,0.1676575,26.188263,24.303894
Algeria,2002,8,25.378632,15.49408,2.219625,39.67986238002777,560.1280689239502,0.1618966,0.16853312,0.16140392,25.758514,24.962463
Algeria,2002,9,22.05951,13.114136,2.315763,18.581255078315735,470.9868335723877,0.14660631,0.17104158,0.14967762,22.828857,23.252045
Algeria,2002,10,18.646515,10.0216675,2.5031254,21.871285498142242,389.5315132141113,0.15764408,0.17561391,0.14390582,18.98413,20.206055
Algeria,2002,11,13.25058,7.827057,3.3336205,101.73216819763184,233.96976470947266,0.26425272,0.24128266,0.15694678,13.712341,16.242462
Algeria,2002,12,10.62558,6.62619,2.979282,62.910183906555176,219.23662757873535,0.30337274,0.29857326,0.20846526,10.335266,12.461517
Algeria,2003,1,8.079193,4.3790283,3.5265934,146.3266158103943,205.25468969345093,0.33148697,0.32350403,0.24500221,8.375275,10.333008
Algeria,2003,2,7.7314453,3.7896729,2.8396785,76.38081359863281,271.36169815063477,0.34397155,0.34295627,0.29275516,7.5768127,8.593018
Algeria,2003,3,11.970123,6.2000732,2.333531,27.875910222530365,445.0875873565674,0.2609003,0.29064897,0.2853009,11.190765,10.806152
Algeria,2003,4,14.776215,8.733765,2.8021724,90.09143114089966,512.6645278930664,0.28597733,0.30063534,0.27976888,13.870728,12.684357
Algeria,2003,5,18.673126,10.934387,2.4745915,43.389005184173584,607.575532913208,0.21238132,0.24614401,0.25556174,18.288208,16.755096
Algeria,2003,6,25.773193,13.452484,2.2291293,12.397378385066986,647.9227066040039,0.15059936,0.19382082,0.21632206,24.296082,21.075867
Algeria,2003,7,29.08435,14.242889,2.301569,7.7778584361076355,655.6295299530029,0.11927407,0.16077165,0.18999952,28.395538,25.727722
Algeria,2003,8,28.097595,14.504303,2.2045274,11.924607992172241,578.7815914154053,0.12324908,0.15516853,0.17534558,27.904541,26.558594
Algeria,2003,9,22.486847,14.523376,2.2787185,39.82427716255188,444.90797996520996,0.16508237,0.16570832,0.16718274,23.627563,24.6026
Algeria,2003,10,19.101562,12.8078,2.43736,66.5265884399414,331.44923305511475,0.22981487,0.21169531,0.16382502,19.692566,21.258545
Algeria,2003,11,13.138367,8.650055,2.5680718,49.86341714859009,244.0202808380127,0.26977357,0.260873,0.17819433,13.644196,16.231201
Algeria,2003,12,8.580505,4.793335,3.190316,106.9126844406128,205.75743865966797,0.3240717,0.314075,0.22370239,8.976959,11.74411
Algeria,2004,1,8.615723,5.011261,2.803359,50.97507333755493,243.68828201293945,0.31530273,0.31835738,0.27174193,8.200195,9.680634
Algeria,2004,2,10.479584,5.0119324,2.571488,24.865630209445953,333.65648078918457,0.26427934,0.28378752,0.2723043,9.760284,10.189178
Algeria,2004,3,11.707214,6.1636963,2.708372,50.80219101905823,442.69524669647217,0.25740418,0.27391466,0.2654819,11.379181,11.035889
Algeria,2004,4,13.392334,7.433838,2.977216,77.60255813598633,511.6611099243164,0.2712866,0.28322542,0.2592194,13.094757,12.639465
Algeria,2004,5,15.630402,10.094818,2.7797303,92.3183228969574,537.4920520782471,0.27324885,0.28092474,0.2564351,15.17511,14.215088
Algeria,2004,6,22.805145,13.380768,2.2111726,35.75116753578186,634.3893241882324,0.1970815,0.244165,0.24472591,21.305511,18.638123
Algeria,2004,7,26.460785,14.1753845,2.3217063,4.573550701141357,664.7630023956299,0.12163889,0.17477027,0.20612732,25.87149,23.447144
Algeria,2004,8,27.514496,15.49176,2.2600584,21.013782620429993,584.99001121521,0.12358727,0.15011975,0.17647882,27.029755,25.289734
Algeria,2004,9,22.804413,13.309998,2.335647,25.748046040534973,466.10724449157715,0.1549648,0.15899692,0.1554411,23.544403,24.104553
Algeria,2004,10,20.160675,10.081757,2.3265054,38.01858162879944,360.68822956085205,0.15149775,0.152135,0.14952403,20.197357,21.059296
Algeria,2004,11,11.044617,7.213043,2.2994199,79.59075450897217,236.21395111083984,0.28119448,0.26590085,0.17866005,11.854004,15.264496
Algeria,2004,12,8.950226,5.524811,2.8857048,94.79298424720764,198.60158443450928,0.30864504,0.2962968,0.2153175,9.435394,11.836121
Algeria,2005,1,5.7646484,1.7875977,2.5355487,43.69875359535217,268.7989158630371,0.30002764,0.30447942,0.25558648,6.0513306,8.26004
Algeria,2005,2,5.9952393,1.5984192,2.8675964,71.1847333908081,276.2082977294922,0.3189367,0.31695688,0.27340618,5.8995056,7.0321655
Algeria,2005,3,11.816071,6.017395,2.4940486,38.54382872581482,441.2877388000488,0.27584,0.30000192,0.28337547,10.487366,9.452576
Algeria,2005,4,14.660767,7.3955383,2.8968878,43.74605655670166,517.1953582763672,0.22082493,0.25574133,0.2668392,13.9263,12.626801
Algeria,2005,5,20.728607,9.629822,2.4804912,8.076798468828201,658.7003326416016,0.14029355,0.19086903,0.2345288,19.828125,17.360443
Algeria,2005,6,24.30606,13.005463,2.3279185,17.336055636405945,636.3176536560059,0.1381115,0.16625535,0.20902705,23.544891,20.91101
Algeria,2005,7,27.783142,14.0963745,2.3806262,6.616011336445808,668.0732135772705,0.11749866,0.15387829,0.18654089,27.15918,24.658905
Algeria,2005,8,25.76059,13.666016,2.3710299,16.51976990699768,590.3572196960449,0.12311463,0.14676778,0.16828322,26.14679,25.396118
Algeria,2005,9,21.707092,13.788483,2.1830804,36.67105436325073,452.7070999145508,0.16480215,0.15040135,0.14764361,22.381287,23.12024
Algeria,2005,10,18.517761,12.515564,2.0222976,44.45840919017792,358.95268058776855,0.19225016,0.17601551,0.14241323,18.73642,20.079437
Algeria,2005,11,12.117371,7.037689,2.489727,59.14126396179199,255.03172874450684,0.23227406,0.21353428,0.15099469,13.223846,16.261322
Algeria,2005,12,8.027649,4.5598145,2.51032,57.52535533905029,216.28903245925903,0.29147196,0.27720127,0.18539844,8.269928,10.874756
Algeria,2006,1,6.7077026,3.1910095,2.5547862,78.99145460128784,223.96003770828247,0.30483624,0.29464704,0.22225773,6.857727,8.679901
Algeria,2006,2,7.954315,3.9580688,2.7400348,70.74636554718018,279.91417694091797,0.32546932,0.32468677,0.2623486,7.6502075,8.621674
Algeria,2006,3,12.296082,5.870575,3.0999136,27.01480609178543,468.01516342163086,0.26633102,0.2923055,0.2683025,10.797791,9.94458
Algeria,2006,4,16.861542,8.408142,2.6877682,39.75892424583435,534.3098258972168,0.18432914,0.21556143,0.23979452,16.21231,14.691071
Algeria,2006,5,20.883728,13.215607,2.3695717,67.52035689353943,568.6033306121826,0.22927664,0.24932395,0.22661139,19.621033,17.374786
Algeria,2006,6,24.46225,10.635834,2.740822,11.821398138999939,630.9181594848633,0.1490354,0.18931226,0.20634145,23.37207,20.879852
Algeria,2006,7,27.46994,13.749115,2.1833143,9.048054933547974,657.6660690307617,0.12514986,0.1624022,0.18763694,27.125336,24.901184
Algeria,2006,8,26.022552,14.320099,2.3561673,8.071695923805237,606.1811809539795,0.118400335,0.14851065,0.16965504,26.513092,25.529663
Algeria,2006,9,22.096558,12.799255,2.2782376,28.649733066558838,471.07011795043945,0.15023498,0.15613806,0.16073452,22.94751,23.678162
Algeria,2006,10,20.231873,10.59314,2.315849,15.516396880149841,390.15557765960693,0.14429282,0.16172487,0.15786798,20.394867,21.241394
Algeria,2006,11,14.1094055,7.7974854,2.399722,24.172013998031616,262.1627712249756,0.17284214,0.17128527,0.1546629,14.66684,17.302246
Algeria,2006,12,9.560364,6.220825,2.3694897,83.4341332912445,197.50086116790771,0.27050713,0.24050774,0.16636449,10.290253,13.08429
Algeria,2007,1,9.213837,4.44281,2.1015656,20.37088042497635,270.74714756011963,0.24790151,0.25994015,0.1992295,8.558441,10.213867
Algeria,2007,2,10.696899,6.247162,2.995619,52.010436058044434,287.5290107727051,0.28563628,0.28039128,0.21081503,10.203125,10.796326
Algeria,2007,3,10.451752,5.420288,3.0836987,118.71962809562683,416.5132761001587,0.30161572,0.30303144,0.2377701,10.351959,10.850189
Algeria,2007,4,14.151154,9.702698,2.6077335,108.60558986663818,452.88296699523926,0.31780827,0.32146898,0.26892442,13.396912,12.401794
Algeria,2007,5,18.441925,10.117126,2.6243088,34.68161141872406,613.7973155975342,0.23487556,0.27331343,0.2690879,17.256958,15.644928
Algeria,2007,6,23.841248,12.469269,2.606814,12.665473222732544,644.4267654418945,0.13975388,0.18851964,0.22409396,22.856384,20.09439
Algeria,2007,7,27.025543,13.19046,2.3061972,3.5971916913986206,684.0543956756592,0.11358084,0.15961266,0.1959851,26.62262,24.256592
Algeria,2007,8,26.961243,14.147614,2.4185133,8.86016708612442,589.2894306182861,0.11586966,0.1474633,0.17712705,26.827515,25.363098
Algeria,2007,9,22.521973,14.216156,2.225967,43.34319233894348,458.8535499572754,0.16749613,0.16153808,0.16815461,23.496094,24.095612
Algeria,2007,10,17.717194,12.050415,2.3571734,66.10939002037048,338.5130844116211,0.20109783,0.2007264,0.1678701,18.746735,20.497162
Algeria,2007,11,11.321442,6.334015,2.3096151,50.98371863365173,257.6192378997803,0.26102743,0.25758532,0.19190569,11.928619,14.770203
Algeria,2007,12,8.364227,4.4223022,2.4673142,44.60517919063568,219.2794952392578,0.2624035,0.26453042,0.21176192,8.592804,11.088196
Algeria,2008,1,8.807526,4.510437,2.2269192,16.56389033794403,270.3472661972046,0.2667601,0.27505824,0.22567609,8.212341,9.716766
Algeria,2008,2,10.06308,4.7302856,2.2730234,24.148243367671967,325.23918056488037,0.23038568,0.24263594,0.22164328,9.177734,9.506226
Algeria,2008,3,11.425476,5.341736,3.1018581,54.209094643592834,448.4702892303467,0.2436182,0.24953087,0.2190679,11.064392,10.950073
Algeria,2008,4,15.284424,6.25589,2.928486,26.217716932296753,570.6502532958984,0.20527363,0.23297453,0.21477093,14.3420105,13.048798
Algeria,2008,5,18.692444,10.778351,2.7990446,72.27068495750427,570.4659748077393,0.21872485,0.21957615,0.19665952,17.953094,16.395721
Algeria,2008,6,22.769379,12.865784,2.3871174,18.60768735408783,638.9473342895508,0.16311477,0.19545344,0.17844212,21.868378,19.297333
Algeria,2008,7,27.750244,15.014496,2.3246596,11.819559127092361,653.0059108734131,0.125428,0.16018543,0.1650758,27.05722,24.327606
Algeria,2008,8,27.30304,15.277435,2.140422,14.53373521566391,601.856632232666,0.1267602,0.14925814,0.15297595,27.277405,25.806793
Algeria,2008,9,22.846222,13.705231,2.3104868,60.97522258758545,417.99116134643555,0.17035104,0.1537803,0.13923332,23.62561,24.229248
Algeria,2008,10,17.841187,12.746155,2.3139951,69.45116066932678,337.2674980163574,0.2579131,0.23372583,0.14137077,18.135864,19.842834
Algeria,2008,11,11.282196,6.324585,2.9367995,54.17325139045715,256.1158561706543,0.2730527,0.2654565,0.16294445,11.649445,14.64212
Algeria,2008,12,7.9976196,4.5637207,2.883731,65.27740263938904,208.6070590019226,0.30869615,0.2967207,0.20105259,8.135498,10.683807
Algeria,2009,1,8.394714,5.127777,3.3071866,109.76372385025024,214.83621788024902,0.34031823,0.32980525,0.24838588,7.963379,9.328125
Algeria,2009,2,8.217102,3.25885,3.160099,39.19155788421631,307.5019645690918,0.3074879,0.31877127,0.2772991,7.8159485,8.882538
Algeria,2009,3,11.226898,5.7777405,2.8902798,63.33067870140076,462.0232696533203,0.27643564,0.29432306,0.27415597,10.4010315,9.932587
Algeria,2009,4,12.352936,7.1864624,2.8807297,102.28054761886597,494.2398262023926,0.3065239,0.31332746,0.276408,11.83139,11.396454
Algeria,2009,5,19.570496,10.405945,2.648658,35.59854328632355,634.3985080718994,0.21653506,0.25995147,0.26516038,17.937164,15.544037
Algeria,2009,6,24.552277,11.940979,2.3482926,3.4192854166030884,674.7754669189453,0.12914075,0.18338987,0.22293387,23.557465,20.78238
Algeria,2009,7,28.869568,14.067902,2.2135096,6.118377387523651,664.0012588500977,0.116050586,0.15759887,0.19341493,27.807098,24.793945
Algeria,2009,8,27.072083,15.644989,2.2302973,13.140179634094238,582.0766067504883,0.12530552,0.1532562,0.1808575,27.237854,26.108398
Algeria,2009,9,21.517212,14.753021,2.151701,68.13097715377808,422.2215270996094,0.19060595,0.17580557,0.16533221,22.388306,23.443817
Algeria,2009,10,17.660217,11.2092285,2.3719404,29.255958795547485,375.3193759918213,0.2073023,0.22202286,0.16473123,17.976837,19.634918
Algeria,2009,11,13.613159,6.6380005,2.691698,36.284741163253784,275.98583221435547,0.20895675,0.22052982,0.17266604,13.598022,15.837067
Algeria,2009,12,11.083405,6.0937805,3.2475536,54.27362525463104,221.59486627578735,0.26452523,0.2530777,0.1879923,10.561584,12.501312
Algeria,2010,1,9.412872,4.934845,3.408811,59.24516153335571,235.44122409820557,0.27810666,0.269924,0.22266296,9.393219,11.265411
Algeria,2010,2,10.790283,5.4594116,3.472202,66.99766826629639,276.35521697998047,0.30376685,0.3015415,0.25342542,9.614532,10.165314
Algeria,2010,3,12.356079,6.5238953,2.7401187,67.70284008979797,427.2783508300781,0.2831488,0.30232185,0.27408996,11.745514,11.600128
Algeria,2010,4,15.308502,9.580048,2.4362843,49.238351583480835,488.4814453125,0.23317862,0.2548833,0.26007414,14.7829895,13.898407
Algeria,2010,5,16.987518,9.283356,2.7336733,57.71384370326996,579.1471786499023,0.22001842,0.23681723,0.23644981,16.503387,15.540894
Algeria,2010,6,22.592194,12.699646,2.4609563,21.31563663482666,641.8022918701172,0.16167633,0.19821705,0.20480852,21.754364,19.488861
Algeria,2010,7,27.522583,14.71579,2.2374597,5.89897395670414,665.9732303619385,0.12289826,0.16487065,0.18622978,26.68631,24.002777
Algeria,2010,8,26.805542,15.339996,2.195166,23.259137094020844,596.2279605865479,0.13803805,0.1633483,0.17491226,26.713593,25.278473
Algeria,2010,9,22.486694,13.581421,2.4034846,25.67078411579132,455.9977912902832,0.13866976,0.15251604,0.1591352,23.230682,23.8125
Algeria,2010,10,17.567871,9.728088,2.5923467,64.90432095527649,362.8536672592163,0.21726795,0.20182995,0.15573156,18.075623,20.084015
Algeria,2010,11,12.646301,7.827606,3.1808326,61.831791400909424,230.26705741882324,0.26587257,0.26032376,0.17825791,12.87027,15.137695
Algeria,2010,12,9.63028,3.577118,3.029321,35.059186816215515,228.6611270904541,0.25437978,0.25580534,0.1953513,9.786957,12.22052
Algeria,2011,1,8.7786255,4.3872375,2.2970796,44.682015776634216,242.3519787788391,0.25825348,0.25654715,0.20820025,8.424316,9.902313
Algeria,2011,2,8.280701,4.066864,3.0465753,91.07309246063232,283.82230377197266,0.30848736,0.30407238,0.23977739,8.027985,8.983032
Algeria,2011,3,11.452606,6.026184,2.8443234,59.341805934906006,429.4311056137085,0.29021624,0.30048126,0.26214868,10.560822,10.268677
Algeria,2011,4,16.157684,9.388763,2.6080186,72.26479768753052,538.2198143005371,0.23557205,0.25568068,0.24585228,15.355286,13.947998
Algeria,2011,5,18.469727,11.443909,2.5617406,73.15970849990845,558.4844932556152,0.2545504,0.27847934,0.24156116,17.319366,15.864563
Algeria,2011,6,22.658356,13.947845,2.103672,37.20636963844299,621.6340827941895,0.2052627,0.24442574,0.22443463,21.573822,19.24765
Algeria,2011,7,27.072632,14.968811,2.4479656,9.051356852054596,646.6675872802734,0.12699115,0.1752113,0.19770822,26.486633,24.177124
Algeria,2011,8,27.542572,14.703064,2.1997004,8.753316670656204,610.8922481536865,0.12120705,0.15937841,0.18158127,27.172516,25.492981
Algeria,2011,9,23.636475,14.476776,2.2036479,20.236001014709473,478.4351348876953,0.13371104,0.15472873,0.16661984,24.270386,24.518036
Algeria,2011,10,17.64862,10.838562,2.2449632,67.87812447547913,360.962553024292,0.18354705,0.16972207,0.15279235,18.576202,20.49646
Algeria,2011,11,13.350586,8.693817,2.739436,58.3436644077301,238.88098239898682,0.276212,0.2668359,0.17040719,13.569641,16.019958
Algeria,2011,12,9.213593,5.477234,2.5309758,39.794814229011536,214.96802854537964,0.27180928,0.2718561,0.1924128,9.416504,12.075531
Algeria,2012,1,7.651428,3.471527,2.488734,30.968264997005463,260.57530212402344,0.26378468,0.27174306,0.21208887,7.511322,9.409973
Algeria,2012,2,5.3667603,1.2788086,2.766561,85.07381081581116,299.40123748779297,0.30813727,0.3054106,0.24074711,5.879425,7.317383
Algeria,2012,3,11.658142,5.841278,2.4630172,65.5382227897644,436.9650821685791,0.26563245,0.28024068,0.24971344,10.705048,9.961151
Algeria,2012,4,13.94162,7.966675,3.144497,91.94121837615967,507.08410263061523,0.29615882,0.3074209,0.25955248,13.166229,12.18335
Algeria,2012,5,19.424805,10.408844,2.3357224,18.40105414390564,640.7540378570557,0.17569935,0.22100268,0.24014765,18.393768,16.246033
Algeria,2012,6,26.352966,13.668945,2.3278978,7.991694509983063,655.9409523010254,0.13053678,0.17136249,0.2056177,24.954437,21.595093
Algeria,2012,7,28.02716,14.067688,2.432936,5.2842854261398315,663.1182441711426,0.114481755,0.15583321,0.18541583,27.576965,25.232117
Algeria,2012,8,29.147736,12.927429,2.217158,11.30421593785286,600.5954360961914,0.11151826,0.14492592,0.16809934,28.790283,27.044922
Algeria,2012,9,23.106567,12.852692,2.3832386,25.86626172065735,447.4294853210449,0.15433547,0.15760455,0.15620224,23.639862,24.244843
Algeria,2012,10,19.235107,11.288147,2.5245872,45.42066252231598,360.7423610687256,0.17369747,0.16088504,0.15058361,20.108063,21.973267
Algeria,2012,11,14.032623,9.760345,2.65005,76.01810932159424,244.39873695373535,0.27393246,0.2466717,0.1664958,14.537506,17.11023
Algeria,2012,12,9.471008,5.387024,2.6024582,22.144714653491974,222.41433334350586,0.26756987,0.2673217,0.1967135,9.412567,11.9652405
Algeria,2013,1,8.613617,4.3058777,3.542787,74.83209419250488,239.422269821167,0.28747457,0.27692863,0.21055073,8.406525,10.257935
Algeria,2013,2,7.5158386,2.813568,3.374604,73.02601051330566,287.26959228515625,0.31316578,0.3086991,0.24575222,7.5140076,8.885956
